longitude	frequency power [Hz]	spectral density [dB/Hz]	doppler
 048	1420237750.0	2.5904	999180913.3366901
 048	1420241750.0	2.59462	999183727.4596475
 048	1420245750.0	2.5905	999186541.582605
 048	1420249750.0	2.935	999189355.7055625
 048	1420253750.0	2.5946599999999997	999192169.8285199
 048	1420257750.0	2.57698	999194983.9514774
 048	1420261750.0	2.59765	999197798.074435
 048	1420185750.0	2.64039	999144329.7382429
 048	1420293750.0	2.71611	999220311.0580947
 048	1419977750.0	2.0992599999999997	998997995.3444543
 048	1419969750.0	2.08668	998992367.0985394
 048	1420357750.0	2.9817299999999998	999265337.0254143
 048	1420221750.0	2.58942	999169656.8448602
 048	1420317750.0	2.74935	999237195.7958395
 048	1420277750.0	2.64468	999209054.5662649
 048	1420321750.0	2.77263	999240009.918797
 048	1420325750.0	2.78628	999242824.0417545
 048	1420329750.0	2.8015	999245638.164712
 048	1420333750.0	2.8121	999248452.2876694
 048	1420337750.0	2.8556	999251266.410627
 048	1420341750.0	2.8970599999999997	999254080.5335845
 048	1420345750.0	2.91577	999256894.656542
 048	1420349750.0	2.95201	999259708.7794994
 048	1420353750.0	2.9645599999999996	999262522.9024569
 048	1420401750.0	2.55639	999296292.3779465
 048	1419913750.0	2.0674099999999997	998952969.3771347
 048	1420273750.0	2.61171	999206240.4433074
 048	1420305750.0	2.73382	999228753.4269671
 048	1420369750.0	2.94697	999273779.3942868
 048	1420377750.0	2.85993	999279407.6402017
 048	1420381750.0	2.8092200000000003	999282221.7631592
 048	1420385750.0	2.76985	999285035.8861166
 048	1420389750.0	2.7097900000000004	999287850.0090741
 048	1420393750.0	2.64699	999290664.1320316
 048	1419909750.0	2.0583	998950155.2541772
 048	1420289750.0	2.7126	999217496.9351373
 048	1420285750.0	2.68166	999214682.8121798
 048	1420281750.0	2.65575	999211868.6892223
 048	1419433750.0	2.23487	998615274.6222377
 048	1420149750.0	2.56201	999119002.6316257
 048	1421217750.0	2.4988900000000003	999870373.4612713
 048	1420041750.0	2.22312	999043021.3117739
 048	1421005750.0	2.4605	999721224.9445251
 048	1420485750.0	2.3794	999355388.9600534
 048	1420813750.0	2.4447900000000002	999586147.0425664
 048	1420641750.0	2.55812	999465139.755395
 048	1420821750.0	2.40864	999591775.2884814
 048	1420629750.0	2.57722	999456697.3865225
 048	1420645750.0	2.57052	999467953.8783525
 048	1420425750.0	2.39166	999313177.1156914
 048	1420657750.0	2.58416	999476396.2472249
 048	1420653750.0	2.56429	999473582.1242675
 048	1420517750.0	2.4101	999377901.9437133
 048	1420793750.0	2.44201	999572076.4277791
 048	1420649750.0	2.5768299999999997	999470768.00131
 048	1420773750.0	2.4645200000000003	999558005.8129916
 048	1421045750.0	2.48791	999749366.1740999
 048	1421049750.0	2.50031	999752180.2970574
 048	1420429750.0	2.39813	999315991.2386489
 048	1420437750.0	2.37303	999321619.4845638
 048	1420445750.0	2.36921	999327247.7304788
 048	1420441750.0	2.37033	999324433.6075213
 048	1420533750.0	2.43051	999389158.4355432
 048	1420449750.0	2.3673	999330061.8534362
 048	1420453750.0	2.3749700000000002	999332875.9763937
 048	1420457750.0	2.35635	999335690.0993512
 048	1420461750.0	2.36833	999338504.2223086
 048	1420465750.0	2.3699	999341318.3452661
 048	1420469750.0	2.37357	999344132.4682236
 048	1420473750.0	2.3656200000000003	999346946.591181
 048	1420481750.0	2.38748	999352574.837096
 048	1420477750.0	2.3696	999349760.7141385
 048	1420489750.0	2.38179	999358203.083011
 048	1420613750.0	2.56449	999445440.8946927
 048	1420557750.0	2.46474	999406043.173288
 048	1420497750.0	2.38758	999363831.328926
 048	1420621750.0	2.5576	999451069.1406076
 048	1420513750.0	2.3908	999375087.8207558
 048	1420905750.0	2.448	999650871.8705883
 048	1420545750.0	2.43975	999397600.8044156
 048	1420541750.0	2.44216	999394786.6814581
 048	1421101750.0	2.49053	999788763.8955046
 048	1420037750.0	2.19461	999040207.1888164
 048	1420525750.0	2.42306	999383530.1896282
 048	1420597750.0	2.5224	999434184.4028628
 048	1420421750.0	2.42872	999310362.992734
 048	1420413750.0	2.44417	999304734.746819
 048	1420561750.0	2.46939	999408857.2962456
 048	1420877750.0	2.4416	999631173.009886
 048	1420885750.0	2.43723	999636801.255801
 048	1420565750.0	2.47647	999411671.419203
 048	1420569750.0	2.50455	999414485.5421605
 048	1420573750.0	2.49572	999417299.665118
 048	1420577750.0	2.47693	999420113.7880754
 048	1420581750.0	2.48963	999422927.9110329
 048	1420585750.0	2.50679	999425742.0339904
 048	1420589750.0	2.5169799999999998	999428556.1569479
 048	1420593750.0	2.51903	999431370.2799053
 048	1420665750.0	2.55864	999482024.4931399
 048	1420417750.0	2.42725	999307548.8697765
 048	1420605750.0	2.54648	999439812.6487777
 048	1420625750.0	2.55437	999453883.2635651
 048	1420609750.0	2.5531	999442626.7717352
 048	1420617750.0	2.5662	999448255.0176501
 048	1419557750.0	1.93147	998702512.4339194
 048	1420701750.0	2.54358	999507351.5997571
 048	1420893750.0	2.4279	999642429.5017159
 048	1420705750.0	2.5319599999999998	999510165.7227145
 048	1421105750.0	2.48358	999791578.0184621
 048	1420841750.0	2.4453	999605845.9032687
 048	1420833750.0	2.44481	999600217.6573538
 048	1420725750.0	2.5045900000000003	999524236.337502
 048	1420801750.0	2.4597700000000002	999577704.673694
 048	1420677750.0	2.53765	999490466.8620123
 048	1420685750.0	2.55057	999496095.1079272
 048	1420689750.0	2.5329599999999997	999498909.2308847
 048	1420693750.0	2.52783	999501723.3538421
 048	1420697750.0	2.53333	999504537.4767996
 048	1420781750.0	2.45574	999563634.0589066
 048	1420681750.0	2.53398	999493280.9849697
 048	1420741750.0	2.47818	999535492.8293319
 048	1420601750.0	2.52274	999436998.5258203
 048	1420777750.0	2.45574	999560819.9359491
 048	1420901750.0	2.4417	999648057.7476308
 048	1420717750.0	2.5082	999518608.0915871
 048	1420745750.0	2.47687	999538306.9522893
 048	1420729750.0	2.50548	999527050.4604595
 048	1420721750.0	2.50948	999521422.2145445
 048	1420709750.0	2.5098599999999998	999512979.845672
 048	1419469750.0	2.1115	998640601.728855
 048	1420509750.0	2.4077	999372273.6977984
 048	1421397750.0	2.34453	999997008.9943577
 048	1420501750.0	2.37854	999366645.4518834
 048	1420873750.0	2.44604	999628358.8869286
 048	1420737750.0	2.4955	999532678.7063744
 048	1420433750.0	2.39229	999318805.3616064
 048	1420637750.0	2.5890299999999997	999462325.6324376
 048	1420881750.0	2.43931	999633987.1328435
 048	1420493750.0	2.38007	999361017.2059685
 048	1420757750.0	2.48125	999546749.3211617
 048	1420889750.0	2.43494	999639615.3787584
 048	1420505750.0	2.41039	999369459.5748409
 048	1420529750.0	2.4298900000000003	999386344.3125857
 048	1420521750.0	2.40136	999380716.0666708
 048	1421401750.0	2.32748	999999823.1173152
 048	1420797750.0	2.45748	999574890.5507365
 048	1420673750.0	2.5392799999999998	999487652.7390548
 048	1420669750.0	2.57502	999484838.6160973
 048	1420661750.0	2.56438	999479210.3701824
 048	1420553750.0	2.4735	999403229.0503305
 048	1420805750.0	2.4621299999999997	999580518.7966515
 048	1420549750.0	2.4687200000000002	999400414.927373
 048	1420785750.0	2.4731799999999997	999566448.181864
 048	1420753750.0	2.47133	999543935.1982043
 048	1420825750.0	2.43765	999594589.4114388
 048	1420829750.0	2.41578	999597403.5343963
 048	1420837750.0	2.43401	999603031.7803112
 048	1420845750.0	2.44518	999608660.0262262
 048	1420789750.0	2.45871	999569262.3048216
 048	1420849750.0	2.42505	999611474.1491836
 048	1420857750.0	2.43305	999617102.3950986
 048	1420861750.0	2.42908	999619916.518056
 048	1420865750.0	2.44086	999622730.6410136
 048	1420869750.0	2.43039	999625544.7639711
 048	1420809750.0	2.4541	999583332.919609
 048	1421269750.0	2.4912900000000002	999906957.0597185
 048	1421161750.0	2.49214	999830975.7398666
 048	1420921750.0	2.47327	999662128.3624182
 048	1420405750.0	2.5169799999999998	999299106.500904
 048	1420069750.0	2.32443	999062720.1724762
 048	1420633750.0	2.57038	999459511.50948
 048	1421221750.0	2.50388	999873187.5842288
 048	1421381750.0	2.38333	999985752.5025277
 048	1420917750.0	2.4529400000000003	999659314.2394607
 048	1420925750.0	2.4346900000000002	999664942.4853756
 048	1420537750.0	2.43431	999391972.5585006
 048	1420929750.0	2.44976	999667756.6083331
 048	1420933750.0	2.45494	999670570.7312906
 048	1420937750.0	2.43831	999673384.8542482
 048	1420941750.0	2.45075	999676198.9772056
 048	1420945750.0	2.44598	999679013.1001631
 048	1420949750.0	2.41855	999681827.2231206
 048	1420953750.0	2.4411099999999997	999684641.346078
 048	1420957750.0	2.46497	999687455.4690355
 048	1420961750.0	2.4508099999999997	999690269.591993
 048	1421265750.0	2.49551	999904142.936761
 048	1421373750.0	2.41112	999980124.2566128
 048	1421021750.0	2.4733	999732481.4363551
 048	1420977750.0	2.4443200000000003	999701526.0838228
 048	1420981750.0	2.44008	999704340.2067803
 048	1420985750.0	2.4367900000000002	999707154.3297378
 048	1420989750.0	2.4636299999999998	999709968.4526953
 048	1420993750.0	2.478	999712782.5756527
 048	1420997750.0	2.46887	999715596.6986102
 048	1421001750.0	2.4600400000000002	999718410.8215677
 048	1421017750.0	2.46506	999729667.3133976
 048	1421129750.0	2.4967799999999998	999808462.7562069
 048	1421125750.0	2.50426	999805648.6332494
 048	1421121750.0	2.49756	999802834.5102919
 048	1421069750.0	2.4752	999766250.9118447
 048	1421301750.0	2.48005	999929470.0433782
 048	1421133750.0	2.49091	999811276.8791643
 048	1420973750.0	2.47078	999698711.9608654
 048	1420969750.0	2.45585	999695897.8379079
 048	1421141750.0	2.50069	999816905.1250793
 048	1421041750.0	2.48735	999746552.0511425
 048	1420853750.0	2.42968	999614288.2721411
 048	1421349750.0	2.44437	999963239.518868
 048	1421225750.0	2.5047599999999997	999876001.7071862
 048	1420913750.0	2.43875	999656500.1165032
 048	1421053750.0	2.4934	999754994.4200149
 048	1421057750.0	2.47973	999757808.5429723
 048	1421137750.0	2.49918	999814091.0021218
 048	1421061750.0	2.47168	999760622.6659298
 048	1421029750.0	2.4832	999738109.68227
 048	1421077750.0	2.49629	999771879.1577597
 048	1421009750.0	2.45934	999724039.0674826
 048	1421081750.0	2.4950200000000002	999774693.2807171
 048	1421085750.0	2.4922	999777507.4036746
 048	1421089750.0	2.48732	999780321.5266322
 048	1421093750.0	2.4845099999999998	999783135.6495897
 048	1421097750.0	2.49063	999785949.7725471
 048	1421293750.0	2.48112	999923841.7974633
 048	1421157750.0	2.4846	999828161.6169091
 048	1421109750.0	2.49618	999794392.1414195
 048	1421113750.0	2.4811900000000002	999797206.264377
 048	1421117750.0	2.48696	999800020.3873345
 048	1421065750.0	2.48335	999763436.7888873
 048	1420733750.0	2.49451	999529864.5834169
 048	1421033750.0	2.46943	999740923.8052275
 048	1421149750.0	2.50008	999822533.3709942
 048	1421025750.0	2.46066	999735295.5593126
 048	1421257750.0	2.4838400000000003	999898514.6908461
 048	1421333750.0	2.4550099999999997	999951983.0270381
 048	1421357750.0	2.41325	999968867.7647829
 048	1421153750.0	2.4825	999825347.4939517
 048	1421297750.0	2.48048	999926655.9204208
 048	1420897750.0	2.42981	999645243.6246734
 048	1421169750.0	2.48906	999836603.9857817
 048	1421233750.0	2.50181	999881629.9531012
 048	1421181750.0	2.49841	999845046.3546541
 048	1421185750.0	2.50694	999847860.4776115
 048	1421201750.0	2.51479	999859116.9694414
 048	1421205750.0	2.48584	999861931.0923989
 048	1421209750.0	2.50854	999864745.2153563
 048	1421213750.0	2.50569	999867559.3383138
 048	1421289750.0	2.47348	999921027.6745058
 048	1421393750.0	2.3454599999999997	999994194.8714002
 048	1421173750.0	2.48602	999839418.1087391
 048	1421229750.0	2.50917	999878815.8301437
 048	1421237750.0	2.49195	999884444.0760587
 048	1421241750.0	2.50999	999887258.1990162
 048	1421245750.0	2.50712	999890072.3219737
 048	1421249750.0	2.5183400000000002	999892886.4449311
 048	1421253750.0	2.51836	999895700.5678886
 048	1420817750.0	2.4391599999999998	999588961.1655239
 048	1421377750.0	2.3923	999982938.3795702
 048	1420713750.0	2.5260700000000003	999515793.9686296
 048	1421189750.0	2.50774	999850674.600569
 048	1421365750.0	2.38961	999974496.0106978
 048	1421197750.0	2.50488	999856302.846484
 048	1421073750.0	2.4958099999999996	999769065.0348022
 048	1421361750.0	2.41292	999971681.8877404
 048	1420909750.0	2.4245200000000002	999653685.9935458
 048	1421305750.0	2.4765	999932284.1663357
 048	1421389750.0	2.37312	999991380.7484428
 048	1421309750.0	2.4746599999999996	999935098.2892932
 048	1421313750.0	2.46772	999937912.4122508
 048	1421317750.0	2.47492	999940726.5352082
 048	1421321750.0	2.47417	999943540.6581657
 048	1421325750.0	2.46101	999946354.7811232
 048	1421329750.0	2.45066	999949168.9040806
 048	1421165750.0	2.51716	999833789.8628242
 048	1421337750.0	2.4435700000000002	999954797.1499956
 048	1421341750.0	2.4479	999957611.272953
 048	1420965750.0	2.4489799999999997	999693083.7149504
 048	1421369750.0	2.4020900000000003	999977310.1336553
 048	1421353750.0	2.41213	999966053.6418254
 048	1421193750.0	2.50517	999853488.7235265
 048	1421345750.0	2.43057	999960425.3959105
 048	1420761750.0	2.4723599999999997	999549563.4441192
 048	1421277750.0	2.50089	999912585.3056334
 048	1421285750.0	2.49803	999918213.5515484
 048	1421273750.0	2.50063	999909771.182676
 048	1421261750.0	2.50517	999901328.8138036
 048	1421385750.0	2.3831900000000004	999988566.6254852
 048	1421281750.0	2.49232	999915399.4285909
 048	1420373750.0	2.88651	999276593.5172442
 048	1421177750.0	2.50208	999842232.2316966
 048	1419661750.0	1.96248	998775679.6308138
 048	1421013750.0	2.4655099999999996	999726853.1904402
 052	1419445750.0	2.30135	998623716.9911102
 052	1419525750.0	2.0711	998679999.4502597
 052	1420533750.0	2.51942	999389158.4355432
 052	1420057750.0	2.2603	999054277.8036038
 052	1419657750.0	2.0708900000000003	998772865.5078562
 052	1419501750.0	2.1231	998663114.7125148
 052	1419757750.0	2.10463	998843218.5817932
 052	1419597750.0	2.0366	998730653.6634942
 052	1420285750.0	2.70633	999214682.8121798
 052	1420085750.0	2.33898	999073976.664306
 052	1421069750.0	2.59114	999766250.9118447
 052	1420845750.0	2.6028599999999997	999608660.0262262
 052	1419493750.0	2.15761	998657486.4665998
 052	1419649750.0	2.0674	998767237.2619413
 052	1420073750.0	2.30282	999065534.2954336
 052	1419517750.0	2.08114	998674371.2043447
 052	1419429750.0	2.3770700000000002	998612460.4992802
 052	1420053750.0	2.2682700000000002	999051463.6806463
 052	1419497750.0	2.13022	998660300.5895573
 052	1419457750.0	2.27411	998632159.3599826
 052	1419601750.0	2.02406	998733467.7864517
 052	1419473750.0	2.20558	998643415.8518125
 052	1419521750.0	2.0663099999999996	998677185.3273022
 052	1419541750.0	2.03958	998691255.9420896
 052	1420097750.0	2.37584	999082419.0331784
 052	1419529750.0	2.07884	998682813.5732172
 052	1419589750.0	2.0512099999999998	998725025.4175793
 052	1419681750.0	2.09424	998789750.2456012
 052	1420157750.0	2.50913	999124630.8775406
 052	1419689750.0	2.09957	998795378.4915161
 052	1419641750.0	2.06409	998761609.0160264
 052	1420353750.0	3.0722400000000003	999262522.9024569
 052	1419605750.0	2.04672	998736281.9094092
 052	1419477750.0	2.19311	998646229.97477
 052	1419549750.0	2.04639	998696884.1880045
 052	1419553750.0	2.0461400000000003	998699698.310962
 052	1419557750.0	2.05233	998702512.4339194
 052	1419561750.0	2.05301	998705326.5568769
 052	1419565750.0	2.05059	998708140.6798344
 052	1419569750.0	2.0354400000000004	998710954.8027918
 052	1419573750.0	2.05072	998713768.9257493
 052	1419577750.0	2.05048	998716583.0487068
 052	1420225750.0	2.6419799999999998	999172470.9678177
 052	1419545750.0	2.05123	998694070.065047
 052	1419825750.0	2.13373	998891058.6720703
 052	1419789750.0	2.1322799999999997	998865731.5654529
 052	1420269750.0	2.65334	999203426.3203499
 052	1420397750.0	2.82862	999293478.254989
 052	1419617750.0	2.0446299999999997	998744724.2782816
 052	1419621750.0	2.05275	998747538.401239
 052	1419625750.0	2.0497900000000002	998750352.5241965
 052	1419629750.0	2.0689599999999997	998753166.647154
 052	1419633750.0	2.07936	998755980.7701114
 052	1419637750.0	2.07144	998758794.8930689
 052	1419849750.0	2.14719	998907943.4098151
 052	1420141750.0	2.47818	999113374.3857107
 052	1419485750.0	2.17014	998651858.2206849
 052	1419673750.0	2.07939	998784121.9996862
 052	1420381750.0	3.03313	999282221.7631592
 052	1419721750.0	2.0979900000000002	998817891.4751759
 052	1419837750.0	2.14647	998899501.0409427
 052	1419581750.0	2.06287	998719397.1716642
 052	1419725750.0	2.10786	998820705.5981333
 052	1419417750.0	2.4123200000000002	998604018.1304078
 052	1419729750.0	2.10603	998823519.7210908
 052	1419733750.0	2.10865	998826333.8440483
 052	1419737750.0	2.09357	998829147.9670058
 052	1419741750.0	2.1118099999999997	998831962.0899633
 052	1419745750.0	2.1183799999999997	998834776.2129208
 052	1419749750.0	2.09207	998837590.3358783
 052	1420313750.0	2.7707200000000003	999234381.6728821
 052	1419753750.0	2.09627	998840404.4588357
 052	1419761750.0	2.10645	998846032.7047507
 052	1419765750.0	2.09967	998848846.8277081
 052	1419421750.0	2.38595	998606832.2533653
 052	1421285750.0	2.60703	999918213.5515484
 052	1419829750.0	2.1612299999999998	998893872.7950277
 052	1419413750.0	2.41318	998601204.0074503
 052	1419645750.0	2.0709299999999997	998764423.1389838
 052	1419677750.0	2.07607	998786936.1226437
 052	1419425750.0	2.37792	998609646.3763227
 052	1419481750.0	2.19391	998649044.0977274
 052	1419885750.0	2.1656	998933270.5164324
 052	1420365750.0	3.11672	999270965.2713293
 052	1419669750.0	2.06336	998781307.8767288
 052	1419701750.0	2.0956900000000003	998803820.8603885
 052	1419533750.0	2.03803	998685627.6961746
 052	1420341750.0	2.9437599999999997	999254080.5335845
 052	1419453750.0	2.2893	998629345.2370251
 052	1419901750.0	2.14907	998944527.0082623
 052	1419773750.0	2.10918	998854475.0736231
 052	1419897750.0	2.17014	998941712.8853048
 052	1419609750.0	2.04677	998739096.0323666
 052	1419513750.0	2.09009	998671557.0813873
 052	1421065750.0	2.60514	999763436.7888873
 052	1419709750.0	2.08795	998809449.1063035
